bidder_id,bid_merchandise,bid_country,bid_url,total_bids,total_auctions,total_merchandises,total_devices,total_countries,total_ips,total_urls,max_bids,max_auctions,max_merchandises,max_devices,max_countries,max_ips,max_urls,bid_freq,auction_freq,device_freq,country_freq,ip_freq,url_freq,url_auction,ip_merchandise,url_merchandise,ip_device,url_device,ip_country,url_country,max_bid_in_merchandise,min_bid_in_merchandise,max_bid_in_device,max_bid_in_country,max_bid_in_url,outcome
246c55639cf85c682d58cbd2ed6a6563vk2yn                           ,500,13.16,10.64,500,135,1,157,38,376,47,2,2,1,2,1,2,2,23.13,24.44,24.29,25.7,23.41,25.49,0.35,376,47,2.39,0.3,9.89,1.24,500,500,29,389,141,0
83c9359ad94eab7f4b8fd582a6db4733frmsr                           ,65,3.82,16.25,65,40,1,38,17,49,4,1,1,1,1,1,1,1,25.12,25.61,25.66,26.46,25.4,27.91,0.1,49,4,1.29,0.11,2.88,0.24,65,65,4,32,45,0
a25f4c6838b83e0fcba372300c23c2537k5eq                           ,57,14.25,1.5,57,14,1,39,4,43,38,1,1,1,1,1,1,1,25.22,26.63,25.6,27.88,25.51,25.63,2.71,43,38,1.1,0.97,10.75,9.5,57,57,5,50,11,0
76f17ce227e593aeff456fed46e36c83a3j72                           ,1574,31.48,1.93,1574,177,1,248,50,1189,817,2,2,1,2,2,2,2,21.98,24.17,23.83,25.43,22.26,22.64,4.62,1189,817,4.79,3.29,23.78,16.34,1574,1574,182,1297,217,0
67fd1325fbe3cd75a110cc80b9df9708l0w52                           ,123,17.57,1.98,123,51,1,42,7,93,62,1,1,1,1,1,1,1,24.46,25.34,25.54,27.33,24.74,25.15,1.22,93,62,2.21,1.48,13.29,8.86,123,123,20,107,31,0
4f891171f7b09f54d8b4f30b48421f178m75r                           ,466,18.64,5.68,466,125,1,129,25,353,82,1,1,1,1,1,1,1,23.2,24.51,24.48,26.12,23.47,24.93,0.66,353,82,2.74,0.64,14.12,3.28,466,466,30,382,128,0
715ee2811c764d5c58aa228ee801e518gqvli                           ,33,4.71,16.5,33,25,1,20,7,25,2,1,1,1,1,1,1,1,25.84,26.12,26.34,27.39,26.12,28.64,0.08,25,2,1.25,0.1,3.57,0.29,33,33,6,20,25,0
f80075873f7183a03b1b10ac3f740032v6w99                           ,229,5.33,7.39,229,68,1,89,43,174,31,2,1,1,2,2,2,1,23.89,25.1,24.83,25.56,24.16,25.89,0.46,174,31,1.96,0.35,4.05,0.72,229,229,28,78,134,0
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg                           ,25,6.25,1.56,25,7,1,14,4,19,16,1,1,1,1,1,1,1,26,27.27,26.58,27.83,26.27,26.45,2.29,19,16,1.36,1.14,4.75,4,25,25,6,21,8,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu                           ,46,2.3,23,46,29,1,10,20,35,2,1,1,1,1,1,1,1,25.49,25.96,27.02,26.33,25.77,28.63,0.07,35,2,3.5,0.2,1.75,0.1,46,46,15,8,45,0
67a1b129ca241c51d0abb5484f8eb3fct8o5c                           ,1718,33.69,572.67,1718,128,1,217,51,1308,3,5,4,1,5,3,5,1,21.87,24.47,23.94,25.39,22.14,28.22,0.02,1308,3,6.03,0.01,25.65,0.06,1718,1718,153,1047,1714,1
fbacab353140582a4b8ae3412eefecbc753vs                           ,101,25.25,2.81,101,43,1,46,4,77,36,1,1,1,1,1,1,1,24.71,25.56,25.5,27.94,24.98,25.74,0.84,77,36,1.67,0.78,19.25,9,101,101,12,89,57,0
5ddf9ae899e629acf3e78141a9712a05a4feq                           ,280,31.11,1.57,280,56,1,100,9,214,178,1,1,1,1,1,1,1,23.7,25.3,24.72,27.13,23.96,24.15,3.18,214,178,2.14,1.78,23.78,19.78,280,280,17,240,57,0
c478f94c1323552e85aec6e1013ecba586320                           ,51,12.75,51,51,7,1,10,4,39,1,2,2,1,2,2,2,1,24.91,26.9,26.54,27.46,25.18,28.84,0.14,39,1,3.9,0.1,9.75,0.25,51,51,15,40,51,0
46c0ae10d60c4fde2b6301bbafecd7b8dcla1                           ,224,9.33,1.93,224,100,1,92,24,172,116,1,1,1,1,1,1,1,23.92,24.72,24.8,26.15,24.18,24.57,1.16,172,116,1.87,1.26,7.17,4.83,224,224,17,138,56,0
f0567f6d45c0f83b9874681fe8dfe0ba6hjlf                           ,761,16.54,5.18,761,192,1,202,46,585,147,2,2,1,2,2,2,2,22.7,24.08,24.03,25.51,22.96,24.34,0.77,585,147,2.9,0.73,12.72,3.2,761,761,115,229,499,0
59d96b423ea3ed56611686300b681f3defm4n                           ,26,2.6,5.2,26,10,1,19,10,20,5,1,1,1,1,1,1,1,26.03,26.99,26.34,26.99,26.29,27.68,0.5,20,5,1.05,0.26,2,0.5,26,26,5,9,12,0
961ab8cb7952191816db53f8a11a35fe1zecm                           ,13,3.25,1,13,9,1,8,4,10,13,1,1,1,1,1,1,1,26.71,27.08,27.2,27.89,26.98,26.71,1.44,10,13,1.25,1.63,2.5,3.25,13,13,3,8,1,0
282fe85277f7c07b0ffbc5fed621a02ezp1zr                           ,679,14.45,2.42,679,116,1,193,47,523,281,2,2,1,2,2,2,2,22.82,24.59,24.08,25.49,23.08,23.7,2.42,523,281,2.71,1.46,11.13,5.98,679,679,49,227,103,0
0ad17aa9111f657d71cd3005599afc24fd44y                           ,4165,54.09,4.05,4165,393,1,423,77,3215,1028,3,3,1,3,2,3,2,21.01,23.37,23.3,25,21.27,22.41,2.62,3215,1028,7.6,2.43,41.75,13.35,4165,4165,232,3235,1308,1
37bf6f23b628a3e2b5b22ba81beccbef0efoh                           ,3065,47.89,17.12,3065,260,1,384,64,2368,179,3,2,1,3,2,3,3,21.32,23.78,23.39,25.18,21.57,24.16,0.69,2368,179,6.17,0.47,37,2.8,3065,3065,255,2469,654,0
a6e261c09ae8aa7d0a47ffeb0110aa519jowa                           ,341,7.58,1.59,341,48,1,111,45,264,215,1,1,1,1,1,1,1,23.5,25.46,24.63,25.53,23.76,23.96,4.48,264,215,2.38,1.94,5.87,4.78,341,341,68,94,104,0
80e753fbea14f966b1fc6d1e194d4e66822ms                           ,125,62.5,3.13,125,35,1,45,2,97,40,1,1,1,1,1,1,1,24.49,25.77,25.52,28.63,24.75,25.63,1.14,97,40,2.16,0.89,48.5,20,125,125,8,124,44,0
585e7c21b80baf2225224fe140cdb1a73ddrf                           ,224,8.3,6.4,224,93,1,98,27,174,35,1,1,1,1,1,1,1,23.93,24.8,24.75,26.04,24.18,25.78,0.38,174,35,1.78,0.36,6.44,1.3,224,224,39,105,107,0
01067975436d123f717ee5aba0dd4bbfa0937                           ,261,5.55,65.25,261,11,1,105,47,203,4,1,1,1,1,1,1,1,23.77,26.94,24.68,25.49,24.02,27.95,0.36,203,4,1.93,0.04,4.32,0.09,261,261,13,57,252,0
b4495464d4503ccb8e696994059983c89g4lc                           ,18,3.6,9,18,14,1,13,5,14,2,1,1,1,1,1,1,1,26.39,26.65,26.72,27.68,26.65,28.59,0.14,14,2,1.08,0.15,2.8,0.4,18,18,5,13,11,0
308def7f05575db9bcb6a67207d6c1beb2cqt                           ,27,9,2.7,27,15,1,11,3,21,10,1,1,1,1,1,1,1,25.94,26.53,26.84,28.14,26.19,26.93,0.67,21,10,1.91,0.91,7,3.33,27,27,14,24,16,0
0e66933c924764a59760aaae5368e7d1e0s88                           ,36,5.14,1.8,36,25,1,20,7,28,20,1,1,1,1,1,1,1,25.64,26,26.23,27.28,25.89,26.23,0.8,28,20,1.4,1,4,2.86,36,36,5,25,16,0
d2fe98eb0fa21252956184a98138c58dwp1ah                           ,18,3,1.8,18,12,1,13,6,14,10,1,1,1,1,1,1,1,26.17,26.57,26.49,27.27,26.42,26.75,0.83,14,10,1.08,0.77,2.33,1.67,18,18,3,10,9,0
ae817305e82b580f9ab89f1a379488e39il4q                           ,416,8.49,1.76,416,123,1,147,49,324,237,2,2,1,2,2,2,2,23.31,24.53,24.35,25.45,23.56,23.87,1.93,324,237,2.2,1.61,6.61,4.84,416,416,36,120,101,0
5c2b3f221cdf303df86ff1ffd7106fcco6pml                           ,964,17.21,1.47,964,224,1,307,56,752,657,2,2,1,2,2,2,2,22.47,23.93,23.62,25.32,22.72,22.85,2.93,752,657,2.45,2.14,13.43,11.73,964,964,83,354,121,0
46a28eaed47c29b4fd148a50cde44840u0bsn                           ,12233,218.45,16.85,12233,487,1,739,56,9557,726,3,3,1,3,3,3,3,19.93,23.16,22.74,25.32,20.18,22.76,1.49,9557,726,12.93,0.98,170.66,12.96,12233,12233,1006,1393,10804,1
5a6376f140f05274d6e0dc888cbeb89eukxkd                           ,245,20.42,2.72,245,83,1,85,12,192,90,1,1,1,1,1,1,1,23.81,24.89,24.87,26.83,24.06,24.81,1.08,192,90,2.26,1.06,16,7.5,245,245,25,210,69,0
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84                           ,348,16.57,2.58,348,87,1,123,21,273,135,2,2,1,2,1,2,2,23.48,24.86,24.52,26.28,23.72,24.42,1.55,273,135,2.22,1.1,13,6.43,348,348,37,263,110,0
56b55e6ab49a4cbe7c76a2bbca804089pjq0g                           ,418,8.71,1.5,418,181,1,172,48,328,279,2,2,1,2,2,2,2,23.31,24.14,24.19,25.47,23.55,23.71,1.54,328,279,1.91,1.62,6.83,5.81,418,418,23,98,37,0
22fb740f267ac617118261b2fd3365batisfg                           ,42,8.4,1.91,42,14,1,26,5,33,22,1,1,1,1,1,1,1,25.53,26.63,26.01,27.66,25.77,26.17,1.57,33,22,1.27,0.85,6.6,4.4,42,42,10,36,18,0
0565a780f2c5b46837bbe9739ef15ea92fdu0                           ,622,18.29,7.78,622,155,1,167,34,489,80,2,2,1,2,1,2,2,22.91,24.3,24.23,25.82,23.15,24.96,0.52,489,80,2.93,0.48,14.38,2.35,622,622,60,439,173,0
c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq                           ,672,24,1.96,672,131,1,160,28,529,343,2,2,1,2,2,2,2,22.83,24.46,24.26,26.01,23.07,23.5,2.62,529,343,3.31,2.14,18.89,12.25,672,672,68,589,165,1
9372e27ce85a8c8b9460b87c37cf55ecqjjkd                           ,62,12.4,2.38,62,26,1,41,5,49,26,1,1,1,1,1,1,1,25.19,26.06,25.61,27.71,25.43,26.06,1,49,26,1.2,0.63,9.8,5.2,62,62,5,46,19,0
3105d663ef3dff7e483a46c56580a9f9kd7f8                           ,24,4,12,24,11,1,5,6,19,2,1,1,1,1,1,1,1,25.61,26.39,27.18,27,25.85,28.1,0.18,19,2,3.8,0.4,3.17,0.33,24,24,10,15,23,0
f27321571b5b6184e86acb6203c766f2bsfxg                           ,63,10.5,2.42,63,15,1,28,6,50,26,1,1,1,1,1,1,1,25.17,26.61,25.99,27.53,25.41,26.06,1.73,50,26,1.79,0.93,8.33,4.33,63,63,17,31,33,0
6faffebbde541edfccdb2725e430870cbkvo0                           ,68,9.71,2.19,68,16,1,40,7,54,31,1,1,1,1,1,1,1,25.06,26.51,25.59,27.33,25.29,25.85,1.94,54,31,1.35,0.78,7.71,4.43,68,68,21,54,33,0
3bc8edfa1995a99110b957ee98fb5c76nkl7t                           ,275,8.59,1.38,275,103,1,91,32,219,199,2,2,1,2,2,2,2,23.72,24.7,24.83,25.87,23.95,24.04,1.93,219,199,2.41,2.19,6.84,6.22,275,275,28,55,52,0
3dbb502d9d6f89b26f62cc804df54dcandhp0                           ,113,37.67,2.35,113,36,1,49,3,90,48,1,1,1,1,1,1,1,24.6,25.75,25.44,28.23,24.83,25.46,1.33,90,48,1.84,0.98,30,16,113,113,16,111,37,0
e0413f338c43c9d55ba53612d2068f65t4gs6                           ,305,8.24,2.06,305,140,1,127,37,243,148,1,1,1,1,1,1,1,23.62,24.4,24.5,25.73,23.85,24.34,1.06,243,148,1.91,1.17,6.57,4,305,305,35,118,89,0
48badabcce6015d257ff5809761486c8qgjul                           ,1064,23.13,12.09,1064,193,1,248,46,851,88,2,2,1,2,2,2,2,22.37,24.08,23.83,25.51,22.6,24.86,0.46,851,88,3.43,0.35,18.5,1.91,1064,1064,105,689,268,0
1680f758aecded6e25096b3a6199b38en6n73                           ,5,2.5,5,5,5,1,2,2,4,1,1,1,1,1,1,1,1,26.16,26.16,27.08,27.08,26.39,27.77,0.2,4,1,2,0.5,2,0.5,5,5,3,3,5,0
559bccfe60c7193963f09388fb681ea65k7dp                           ,5,2.5,5,5,2,1,3,2,4,1,1,1,1,1,1,1,1,27.15,28.07,27.66,28.07,27.38,28.76,0.5,4,1,1.33,0.33,2,0.5,5,5,3,4,5,0
88e24a019c32a60f2ff315a9d217ec33q144x                           ,10,2,3.33,10,8,1,8,5,8,3,1,1,1,1,1,1,1,26.88,27.11,27.11,27.58,27.11,28.09,0.38,8,3,1,0.38,1.6,0.6,10,10,2,4,6,0
cefd0ed907595de146c91e6c26b8ad658ilo9                           ,5,5,2.5,5,4,1,2,1,4,2,1,1,1,1,1,1,1,27.35,27.57,28.26,28.96,27.57,28.26,0.5,4,2,2,1,4,2,5,5,4,5,4,0
dc52611b1a2c84c0949da5af9870d57fj6ab0                           ,5,1.67,2.5,5,4,1,3,3,4,2,1,1,1,1,1,1,1,25.88,26.1,26.39,26.39,26.1,26.8,0.5,4,2,1.33,0.67,1.33,0.67,5,5,3,3,4,0
14bcf558addd6e6f2818ab2bda7dc679jqoon                           ,10,5,2,10,9,1,9,2,8,5,1,1,1,1,1,1,1,26.94,27.05,27.05,28.55,27.16,27.63,0.56,8,5,0.89,0.56,4,2.5,10,10,2,8,3,0
f01e3769fdce36d31eae85525827ab17xeu31                           ,10,5,1.67,10,9,1,6,2,8,6,1,1,1,1,1,1,1,26.98,27.08,27.49,28.58,27.2,27.49,0.67,8,6,1.33,1,4,3,10,10,4,7,4,0
3d94b376bae8dd60eea48ded36134a3962glw                           ,5,2.5,1,5,4,1,3,2,4,5,1,1,1,1,1,1,1,27.51,27.73,28.02,28.42,27.73,27.51,1.25,4,5,1.33,1.67,2,2.5,5,5,3,4,1,0
6a3b1ee159716b743ddb8e07e499fadbhqn74                           ,5,5,1,5,4,1,5,1,4,5,1,1,1,1,1,1,1,27.35,27.57,27.35,28.96,27.57,27.35,1.25,4,5,0.8,1,4,5,5,5,1,5,1,0
2d82c3dc726d2bfa19c5f16ec3de5023lbse1                           ,5,1.25,1,5,5,1,5,4,4,5,1,1,1,1,1,1,1,27.59,27.59,27.59,27.81,27.81,27.59,1,4,5,0.8,1,1,1.25,5,5,1,2,1,0
c435ac9dcda855341e667d440c2ef7c6nd3mg                           ,91,4.33,3.25,91,54,1,47,21,73,28,1,1,1,1,1,1,1,24.82,25.34,25.48,26.29,25.04,26,0.52,73,28,1.55,0.6,3.48,1.33,91,91,8,29,15,0
4ab12bc61c82ddd9c2d65e60555808acqgos1                           ,132,66,1.76,132,21,1,44,2,106,75,1,1,1,1,1,1,1,24.43,26.27,25.53,28.62,24.65,24.99,3.57,106,75,2.41,1.7,53,37.5,132,132,15,131,49,0
e4a9bdad09ebc5d5a264723855fcaaad6q52x                           ,305,16.94,2.02,305,31,1,103,18,245,151,1,1,1,1,1,1,1,23.62,25.9,24.7,26.45,23.84,24.32,4.87,245,151,2.38,1.47,13.61,8.39,305,305,24,160,76,0
f473c995ca7b5287f9b2f079f0d78a1e92226                           ,235,8.1,1.39,235,53,1,109,29,189,169,2,2,1,2,1,2,2,23.88,25.37,24.65,25.97,24.1,24.21,3.19,189,169,1.73,1.55,6.52,5.83,235,235,17,114,49,0
1def3e23e479c9739abce6b3518013d39oejk                           ,190,7.31,1.58,190,66,1,94,26,153,120,2,2,1,2,2,2,2,24.08,25.13,24.78,26.06,24.29,24.53,1.82,153,120,1.63,1.28,5.88,4.62,190,190,20,94,50,0
fae553f133602fba6e9e6051dfb27fefkruax                           ,36,6,36,36,13,1,8,6,29,1,1,1,1,1,1,1,1,25.24,26.26,26.75,27.03,25.46,28.83,0.08,29,1,3.63,0.13,4.83,0.17,36,36,25,24,36,1
175a06fdcf622c9455d0a77990b9302dj23ke                           ,403,14.39,1.71,403,126,1,132,28,325,236,1,1,1,1,1,1,1,23.34,24.5,24.45,26.01,23.55,23.87,1.87,325,236,2.46,1.79,11.61,8.43,403,403,60,303,50,0
43c76d050c9d2509d85c9dc2b1a1dba4zb3qt                           ,83,10.38,1.34,83,46,1,42,8,67,62,1,1,1,1,1,1,1,24.91,25.5,25.59,27.25,25.12,25.2,1.35,67,62,1.6,1.48,8.38,7.75,83,83,8,59,19,0
6f6e3687f67272b103351641b678225abarzw                           ,58,58,1.61,58,11,1,39,1,47,36,2,2,1,2,1,2,2,25.24,26.9,25.64,29.3,25.45,25.72,3.27,47,36,1.21,0.92,47,36,58,58,7,58,13,0
96b7bb4238e7ebb439d81d63db4c2796aoofv                           ,16,5.33,2.67,16,10,1,12,3,13,6,1,1,1,1,1,1,1,26.41,26.88,26.7,28.09,26.62,27.39,0.6,13,6,1.08,0.5,4.33,2,16,16,2,9,5,0
1cbd9081de4481ada66f1853737f7684ddjd1                           ,521,23.68,173.67,521,76,1,4,22,425,3,2,2,1,2,2,2,1,23.09,25.01,27.96,26.25,23.29,28.24,0.04,425,3,106.25,0.75,19.32,0.14,521,521,428,175,519,1
d91a4421996dcf429f575e372915cdcedae6g                           ,454,13.76,6.78,454,109,1,159,33,371,67,2,2,1,2,2,2,2,23.22,24.65,24.27,25.84,23.42,25.13,0.61,371,67,2.33,0.42,11.24,2.03,454,454,33,244,95,0
721e69fd30e33488bf82b7e2f9c8cee28a9ea                           ,33,4.13,11,33,24,1,25,8,27,3,1,1,1,1,1,1,1,25.8,26.12,26.08,27.22,26,28.2,0.13,27,3,1.08,0.12,3.38,0.38,33,33,5,24,15,0
0141844fc725a85e38e12cc02fcdbbe8ofqxv                           ,11,2.2,5.5,11,9,1,7,5,9,2,1,1,1,1,1,1,1,26.57,26.77,27.02,27.36,26.77,28.28,0.22,9,2,1.29,0.29,1.8,0.4,11,11,4,4,8,0
a124589b3af5a212406c0306584a9554fazi4                           ,11,1.38,2.2,11,11,1,8,8,9,5,1,1,1,1,1,1,1,26.78,26.78,27.1,27.1,26.98,27.57,0.45,9,5,1.13,0.63,1.13,0.63,11,11,3,4,7,0
c7d335bf99b9c71fb22797ecbd78b92ashv4h                           ,89,4.24,2.12,89,47,1,58,21,73,42,1,1,1,1,1,1,1,24.8,25.44,25.23,26.24,25,25.55,0.89,73,42,1.26,0.72,3.48,2,89,89,9,31,27,0
92f8392be617527734a2f18482815af9ak8l3                           ,807,21.81,11.05,807,172,1,204,37,663,73,2,2,1,2,2,2,2,22.65,24.19,24.02,25.73,22.84,25.05,0.42,663,73,3.25,0.36,17.92,1.97,807,807,55,578,196,0
cdf76f38b6f46a3bd396a99123d26909xq5c3                           ,383,7.37,3.83,383,105,1,163,52,315,100,1,1,1,1,1,1,1,23.39,24.69,24.25,25.39,23.59,24.73,0.95,315,100,1.93,0.61,6.06,1.92,383,383,14,130,89,0
6429ef4aebc7d1f4027b31a6e900d165nqvyz                           ,62,3.65,12.4,62,40,1,40,17,51,5,1,1,1,1,1,1,1,25.17,25.61,25.61,26.46,25.37,27.69,0.13,51,5,1.28,0.13,3,0.29,62,62,4,30,41,0
e909515a6ae94a86027c717c4085954akbpt2                           ,397,10.45,4.96,397,109,1,149,38,327,80,2,2,1,2,1,2,2,23.36,24.65,24.34,25.7,23.55,24.96,0.73,327,80,2.19,0.54,8.61,2.11,397,397,18,186,92,0
8af01eeb860c2e6b1512377f28953110ml638                           ,312,9.18,4.73,312,126,1,133,34,257,66,1,1,1,1,1,1,1,23.59,24.5,24.45,25.81,23.79,25.15,0.52,257,66,1.93,0.5,7.56,1.94,312,312,17,212,83,0
12c1b22ede3c23949bf130cc7bac6316ks7fj                           ,23,11.5,2.56,23,15,1,12,2,19,9,1,1,1,1,1,1,1,26.14,26.57,26.79,28.58,26.33,27.08,0.6,19,9,1.58,0.75,9.5,4.5,23,23,4,20,5,0
e8581ec94cd4d5009ab6b36c6aca9f0cp3txb                           ,23,23,2.56,23,15,1,16,1,19,9,1,1,1,1,1,1,1,26.15,26.58,26.51,29.28,26.34,27.09,0.6,19,9,1.19,0.56,19,9,23,23,4,23,8,0
26508777dcd84df59b467a60d9f18ca1pvvbs                           ,64,4.27,2.21,64,21,1,38,15,53,29,1,1,1,1,1,1,1,25.17,26.29,25.69,26.62,25.36,25.96,1.38,53,29,1.39,0.76,3.53,1.93,64,64,12,25,21,0
25331706aa2157419da068e93f3989feyo7a0                           ,111,37,2.06,111,33,1,48,3,92,54,1,1,1,1,1,1,1,24.63,25.84,25.46,28.24,24.81,25.35,1.64,92,54,1.92,1.13,30.67,18,111,111,22,109,32,0
862eef3a75e1351593b54975cd8ae1b3swcxw                           ,785,14.02,4.34,785,187,1,208,56,651,181,2,2,1,2,1,2,2,22.68,24.11,24,25.32,22.86,24.14,0.97,651,181,3.13,0.87,11.63,3.23,785,785,62,439,194,0
ead2ec4563ba25a9e9d417f1964b7504teqtp                           ,1051,80.85,10.62,1051,95,1,199,13,875,99,2,2,1,2,1,2,2,22.38,24.78,24.04,26.77,22.56,24.74,1.04,875,99,4.4,0.5,67.31,7.62,1051,1051,95,1030,300,0
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb                           ,6,3,6,6,6,1,5,2,5,1,1,1,1,1,1,1,1,27.27,27.27,27.45,28.37,27.45,29.06,0.17,5,1,1,0.2,2.5,0.5,6,6,2,4,6,0
6b9a3d480add21788772e118e6d51ed57e3w9                           ,6,3,6,6,5,1,5,2,5,1,1,1,1,1,1,1,1,27.32,27.5,27.5,28.42,27.5,29.11,0.2,5,1,1,0.2,2.5,0.5,6,6,2,5,6,0
069d251f2fc19102924468ab38349d5eou7ab                           ,6,6,3,6,6,1,3,1,5,2,1,1,1,1,1,1,1,27.43,27.43,28.13,29.22,27.61,28.53,0.33,5,2,1.67,0.67,5,2,6,6,4,6,5,0
2366cd7cf3df530ef4fe40b36ffb936fyn3rh                           ,6,2,2,6,6,1,5,3,5,3,1,1,1,1,1,1,1,27.52,27.52,27.7,28.21,27.7,28.21,0.5,5,3,1,0.6,1.67,1,6,6,2,2,3,0
67d245e38ee756947ed395fa099807fchxv99                           ,6,2,2,6,5,1,5,3,5,3,1,1,1,1,1,1,1,27.35,27.53,27.53,28.04,27.53,28.04,0.6,5,3,1,0.6,1.67,1,6,6,2,3,4,0
a48837ccd05bca96ddbf02c55ecccf639adk2                           ,6,2,1.5,6,5,1,5,3,5,4,1,1,1,1,1,1,1,26.91,27.09,27.09,27.6,27.09,27.31,0.8,5,4,1,0.8,1.67,1.33,6,6,2,2,2,0
24a32bf10c4a5d4d91c27da4710c869a0nqim                           ,6,1.5,1.5,6,5,1,5,4,5,4,1,1,1,1,1,1,1,27.24,27.42,27.42,27.64,27.42,27.64,0.8,5,4,1,0.8,1.25,1,6,6,2,2,3,0
19353c42feb91a216885fe012efdfb11s2iu8                           ,6,6,1.2,6,4,1,4,1,5,5,1,1,1,1,1,1,1,27.11,27.52,27.52,28.9,27.29,27.29,1.25,5,5,1.25,1.25,5,5,6,6,2,6,2,0
429f301119adc32d35541dd4d60903563s7nr                           ,30,10,1.2,30,13,1,22,3,25,25,1,1,1,1,1,1,1,25.88,26.72,26.19,28.19,26.07,26.07,1.92,25,25,1.14,1.14,8.33,8.33,30,30,3,27,4,0
031da7aea2d4b75ac8ecba4825bc1318yki1d                           ,6,2,1.2,6,5,1,5,3,5,5,1,1,1,1,1,1,1,26.42,26.6,26.6,27.11,26.6,26.6,1,5,5,1,1,1.67,1.67,6,6,2,4,2,0
86e50263881b0d382b55777185eb648aagh1g                           ,331,14.39,2.19,331,61,1,122,23,276,151,1,1,1,1,1,1,1,23.53,25.22,24.53,26.2,23.71,24.31,2.48,276,151,2.26,1.24,12,6.57,331,331,30,267,133,0
b1c9bacacf1f33a8fe48d1a4ae4c761bcltiv                           ,187,6.45,2.6,187,94,1,86,29,156,72,2,2,1,2,1,2,2,24.1,24.79,24.88,25.96,24.28,25.05,0.77,156,72,1.81,0.84,5.38,2.48,187,187,27,48,62,0
c2d1b8c1b7a9c8010f5b215e8aadb1d7gahpp                           ,92,11.5,1.92,92,55,1,49,8,77,48,2,2,1,2,1,2,2,24.8,25.31,25.43,27.24,24.98,25.45,0.87,77,48,1.57,0.98,9.63,6,92,92,6,77,8,0
99bcfc00be736e03facf0afeb79ac533cs7tp                           ,129,7.17,6.79,129,44,1,55,18,108,19,1,1,1,1,1,1,1,24.47,25.54,25.32,26.43,24.64,26.38,0.43,108,19,1.96,0.35,6,1.06,129,129,17,97,67,0
e7a98dc8545eb429007cb48799a40a2dc9p6o                           ,972,138.86,324,972,8,1,139,7,815,3,2,2,1,2,1,2,1,22.46,27.26,24.41,27.4,22.64,28.24,0.38,815,3,5.86,0.02,116.43,0.43,972,972,151,953,970,0
17b41c48d6f53585c7bf3b65977eada0yxs8n                           ,25,2.5,2.78,25,18,1,18,10,21,9,1,1,1,1,1,1,1,26.06,26.39,26.39,26.98,26.23,27.08,0.5,21,9,1.17,0.5,2.1,0.9,25,25,2,13,9,0
64e802fa8e0c17ec2ba1b6425648b7cb7ndkn                           ,310,12.4,10.33,310,106,1,146,25,261,30,2,2,1,2,2,2,2,23.6,24.67,24.35,26.12,23.77,25.93,0.28,261,30,1.79,0.21,10.44,1.2,310,310,19,82,152,0
1870650d20a97db60ce4133bb9352b69h9phj                           ,38,2.11,2.71,38,21,1,28,18,32,14,1,1,1,1,1,1,1,25.68,26.27,25.98,26.43,25.85,26.68,0.67,32,14,1.14,0.5,1.78,0.78,38,38,3,11,13,0
3ce8aa0207022698b6d0eef09c89b381jzqi1                           ,38,2.92,1.52,38,15,1,22,13,32,25,1,1,1,1,1,1,1,25.59,26.52,26.13,26.66,25.76,26,1.67,32,25,1.45,1.14,2.46,1.92,38,38,5,12,11,0
11a38554244f3c14de043aaf52345c35jjqvo                           ,89,44.5,2.41,89,14,1,48,2,75,37,1,1,1,1,1,1,1,24.76,26.61,25.38,28.56,24.93,25.64,2.64,75,37,1.56,0.77,37.5,18.5,89,89,11,88,36,0
8bc2a424939c50eaf4a652e253421b0f9b0y9                           ,338,14.08,8.24,338,90,1,118,24,285,41,1,1,1,1,1,1,1,23.52,24.84,24.57,26.16,23.69,25.63,0.46,285,41,2.42,0.35,11.88,1.71,338,338,28,207,112,0
5053e03863b6887308c8446cefeec429l94tg                           ,423,18.39,2.23,423,94,1,117,23,357,190,2,1,1,2,1,2,1,23.29,24.79,24.57,26.2,23.46,24.09,2.02,357,190,3.05,1.62,15.52,8.26,423,423,64,356,160,0
367edc726ba8e667973844395493559dtf2o3                           ,187,4.92,1.73,187,88,1,91,38,158,108,1,1,1,1,1,1,1,24.09,24.85,24.81,25.69,24.26,24.64,1.23,158,108,1.74,1.19,4.16,2.84,187,187,15,87,68,0
c72012c8072e2441b3ba8173205cd298cde8a                           ,136,5.91,136,136,41,1,40,23,115,1,1,1,1,1,1,1,1,24.43,25.62,25.65,26.2,24.59,29.34,0.02,115,1,2.88,0.03,5,0.04,136,136,30,82,136,1
b6a3aa8c0f2302fa35d7b809d9371deeypvyh                           ,130,8.67,14.44,130,68,1,68,15,110,9,2,2,1,1,1,1,2,24.47,25.12,25.12,26.63,24.64,27.14,0.13,110,9,1.62,0.13,7.33,0.6,130,130,7,90,98,0
309f446bdb138faeb18072285ccd9901gz80c                           ,429,14.3,4.42,429,77,1,145,30,363,97,2,1,1,2,2,2,2,23.28,25,24.36,25.94,23.45,24.77,1.26,363,97,2.5,0.67,12.1,3.23,429,429,24,256,216,0
